text,clean_text,actual_sentiment,predicted_sentiment,error_type,confidence,negative_probability,positive_probability,text_length,word_count
@Forehead119 does that make me a Muppet too?  at least geese fly. And in pairs. Maybe it was the light made them look on fire?,<USER> does that make me a Muppet too? at least geese fly. And in pairs. Maybe it was the light made them look on fire?,0,1,false_positive,0.7236332557883334,0.2763667442116666,0.7236332557883334,119,25
"going to work until 8am, then off for 4 days!!! text me ","going to work until 8am, then off for 4 days!!! text me",1,0,false_negative,0.6450087961843011,0.6450087961843011,0.35499120381569893,55,12
@xSLG  ok your POV. Personaly I think they are great live,<USER> ok your POV. Personaly I think they are great live,0,1,false_positive,0.9798924893348032,0.02010751066519678,0.9798924893348032,57,11
"@marcusjroberts Lol, my whole flat is powered by apple - Quite literally. My home automation system runs on my iMac. have 3 macs in total ","<USER> Lol, my whole flat is powered by apple - Quite literally. My home automation system runs on my iMac. have 3 macs in total",1,0,false_negative,0.5940928754944055,0.5940928754944055,0.4059071245055945,128,25
@chiniehdiaz haha! I've been called worst. ,<USER> haha! I've been called worst.,1,0,false_negative,0.7009736343796943,0.7009736343796943,0.2990263656203057,36,6
"@AmyOn1029 haha aww Tina I totally remember her! Aww hehe well thank you, even though I didn't win!  I suck","<USER> haha aww Tina I totally remember her! Aww hehe well thank you, even though I didn't win! I suck",0,1,false_positive,0.5098060064475899,0.4901939935524101,0.5098060064475899,102,20
Girl in line in front of me is buying a top and flip flops...I'm at Walgreens.  LOL,Girl in line in front of me is buying a top and flip flops...I'm at Walgreens. LOL,0,1,false_positive,0.6037146877716824,0.39628531222831764,0.6037146877716824,82,17
@Jonasbrothers WE LOVE U BUT MILEYÂ´S ATTITUDE SUCKS.NICK J DOES NOT ,<USER> WE LOVE U BUT MILEYÂ´S ATTITUDE SUCKS.NICK J DOES NOT,1,0,false_negative,0.8053028681383673,0.8053028681383673,0.1946971318616327,60,11
@TabyCat74 thank GAWD animal hair doesnt get me .. i love my critters lol.. and you sound like me with the sleep thing .. i do that alot ,<USER> thank GAWD animal hair doesnt get me .. i love my critters lol.. and you sound like me with the sleep thing .. i do that alot,0,1,false_positive,0.5817232390312261,0.41827676096877386,0.5817232390312261,132,28
one part of the written exam done! rest now ,one part of the written exam done! rest now,0,1,false_positive,0.8151358732919973,0.18486412670800267,0.8151358732919973,43,9
@jdshanko you're mean  buy me one too as you're going.,<USER> you're mean buy me one too as you're going.,0,1,false_positive,0.6747789077521174,0.32522109224788265,0.6747789077521174,50,10
*sigh* This Morning. Loose Women. Sunshine. iPod. Sun lounger. My life is sooo difficult ,*sigh* This Morning. Loose Women. Sunshine. iPod. Sun lounger. My life is sooo difficult,1,0,false_negative,0.9495180573402232,0.9495180573402232,0.05048194265977678,88,14
http://twitpic.com/6qu9h - JUNE ok it is june :-P still I don't like snow ,<URL> - JUNE ok it is june :-P still I don't like snow,0,1,false_positive,0.5157085634722778,0.4842914365277222,0.5157085634722778,54,13
on the way to my house now. fun times over ,on the way to my house now. fun times over,0,1,false_positive,0.7963475775216434,0.20365242247835658,0.7963475775216434,42,10
Ahhh Jus woke up.. still tired but I was sooo thirsty Bed is Def. extra comfy But Nothing Like My own.. ,Ahhh Jus woke up.. still tired but I was sooo thirsty Bed is Def. extra comfy But Nothing Like My own..,1,0,false_negative,0.9131561190439684,0.9131561190439684,0.08684388095603161,103,21
"@mickyates I'll try if i dare to put on my TV...the thought of what's going on inside that box now, made me scared ","<USER> I'll try if i dare to put on my TV...the thought of what's going on inside that box now, made me scared",1,0,false_negative,0.6765046365303786,0.6765046365303786,0.32349536346962143,110,23
@nayes1982 The changing them green in solidarity with the iranians #iranelections I just don't know how ,<USER> The changing them green in solidarity with the iranians iranelections I just don't know how,1,0,false_negative,0.7999468388711317,0.7999468388711317,0.2000531611288683,98,16
finished episodes 8 and 9 tonight... hopefully 2 more episodes tomorrow!!!  soo.. what should i do now?!?,finished episodes 8 and 9 tonight... hopefully 2 more episodes tomorrow!!! soo.. what should i do now?!?,1,0,false_negative,0.568441415208452,0.568441415208452,0.431558584791548,104,17
@aussiecynic I may have to peek eh. Especially if I have some restoration to do eh ,<USER> I may have to peek eh. Especially if I have some restoration to do eh,1,0,false_negative,0.7615568878298298,0.7615568878298298,0.23844311217017025,76,16
@sincerelykase i didn't even realize that was your conversation! i just saw what heather said. rooood ,<USER> i didn't even realize that was your conversation! i just saw what heather said. rooood,0,1,false_positive,0.5146741423291029,0.4853258576708971,0.5146741423291029,93,16
Subway restaurant kicking us out ,Subway restaurant kicking us out,0,1,false_positive,0.6059886615382919,0.3940113384617081,0.6059886615382919,32,5
"hi everyone, in a while I go to school ","hi everyone, in a while I go to school",0,1,false_positive,0.6474413305738633,0.3525586694261367,0.6474413305738633,38,9
@maliajonas hahaha that is what i say ALL THE TIME : but i have to do it ,<USER> hahaha that is what i say ALL THE TIME : but i have to do it,0,1,false_positive,0.6072517415705009,0.3927482584294991,0.6072517415705009,67,17
I can stay up really long today  no school for two weeks,I can stay up really long today no school for two weeks,1,0,false_negative,0.824749166805865,0.824749166805865,0.17525083319413506,55,12
"@JustBella thank for the hugs, keep them coming bad day has continued into today as well ","<USER> thank for the hugs, keep them coming bad day has continued into today as well",0,1,false_positive,0.5689520915333164,0.4310479084666836,0.5689520915333164,84,16
Wheeyyy! Picture is back! Its me listening to/ watching McFly in my last ever IT Lesson!! ,Wheeyyy! Picture is back! Its me listening to/ watching McFly in my last ever IT Lesson!!,0,1,false_positive,0.8526902411857493,0.14730975881425068,0.8526902411857493,89,16
"@miriamsays I CAN'T T____T i have school! but you can! im so jealous of you right now...lol. anyway, GO! go enjoy yourself. ","<USER> I CAN'T T____T i have school! but you can! im so jealous of you right now...lol. anyway, GO! go enjoy yourself.",1,0,false_negative,0.5769126296029412,0.5769126296029412,0.42308737039705885,118,22
@cheergurl9732 i think miley blocked me  at least u will follow me ,<USER> i think miley blocked me at least u will follow me,0,1,false_positive,0.5244034914626371,0.4755965085373629,0.5244034914626371,57,12
"@IcarusWingz its all good man, i have just found out he rang in sick for work so he is alive ","<USER> its all good man, i have just found out he rang in sick for work so he is alive",1,0,false_negative,0.6720670196872796,0.6720670196872796,0.32793298031272045,86,20
@CamillaKelly the one about the boy.... what spermination wear???? i don;t get it ,<USER> the one about the boy.... what spermination wear???? i don;t get it,0,1,false_positive,0.5269883417392696,0.47301165826073044,0.5269883417392696,74,13
@marcjay702 LA is amazing as usual. I miss you all in vegas!! ,<USER> LA is amazing as usual. I miss you all in vegas!!,0,1,false_positive,0.6073466381503844,0.39265336184961563,0.6073466381503844,56,12
"Pleasant, sunny day - what are we doing inside?  ","Pleasant, sunny day - what are we doing inside?",0,1,false_positive,0.8400617060583355,0.15993829394166448,0.8400617060583355,47,9
@kerryisonfire ive finished them now ,<USER> ive finished them now,0,1,false_positive,0.6053075530236519,0.3946924469763481,0.6053075530236519,28,5
"Loving the sad faces on my chelsea mate's  1 nil to everton, saha on 33 secs! #football","Loving the sad faces on my chelsea mate's 1 nil to everton, saha on 33 secs! football",1,0,false_negative,0.633620702674772,0.633620702674772,0.366379297325228,85,17
"@Monaghan_j Yeah it would be great, I am sure someone out there has the skills, just not me haha ","<USER> Yeah it would be great, I am sure someone out there has the skills, just not me haha",0,1,false_positive,0.7138538208002738,0.2861461791997262,0.7138538208002738,91,19
@MajorProblem  That sounds so good. You are evil. Next time keep that info to yourself. Sigh...,<USER> That sounds so good. You are evil. Next time keep that info to yourself. Sigh...,0,1,false_positive,0.5290479658305803,0.47095203416941966,0.5290479658305803,87,16
"@krgopalan Since they cannot find any fault with government, these issues come up. Poor Northie Medias. WHat can they do   ","<USER> Since they cannot find any fault with government, these issues come up. Poor Northie Medias. WHat can they do",1,0,false_negative,0.9638553222566203,0.9638553222566203,0.03614467774337967,116,20
@MsCatou @uppercanuck i pity the poor little guy going up against Izzy  @Spoonsie facts - awesome *and* random ,<USER> <USER> i pity the poor little guy going up against Izzy <USER> facts - awesome *and* random,1,0,false_negative,0.5621621976786002,0.5621621976786002,0.43783780232139974,98,18
Going to pick up the little brother again ,Going to pick up the little brother again,0,1,false_positive,0.6015880137359305,0.3984119862640695,0.6015880137359305,41,8
"Morning all. What a dull, wet, yucky morning ","Morning all. What a dull, wet, yucky morning",0,1,false_positive,0.5232586550824949,0.4767413449175051,0.5232586550824949,44,8
@peanutbutta30 where is my peanut butta? I hanvt talked to u since the haters were out for us  LOL,<USER> where is my peanut butta? I hanvt talked to u since the haters were out for us LOL,1,0,false_negative,0.7196510668877318,0.7196510668877318,0.2803489331122682,89,19
@twincident I am on SMS. I got the whole process it just wont pick up pics ,<USER> I am on SMS. I got the whole process it just wont pick up pics,0,1,false_positive,0.5496108786283467,0.4503891213716533,0.5496108786283467,69,16
@YoungQ when one of my 3 yr olds saw that pic of ur son on stickam she was like oh look that is my boyfriend...lol I was like HEY no BF's ,<USER> when one of my 3 yr olds saw that pic of ur son on stickam she was like oh look that is my boyfriend...lol I was like HEY no BF's,1,0,false_negative,0.5450222224275023,0.5450222224275023,0.45497777757249763,136,31
@pez_gurl mmmm I already am having lovely images and haven't read any yet ,<USER> mmmm I already am having lovely images and haven't read any yet,1,0,false_negative,0.5376648675726916,0.5376648675726916,0.46233513242730834,70,13
@Mum_of_Six ..aren't they...get frustrated cause i block 4 and another 8 appear..im demented!! lol Hope you are okay?! ,<USER> ..aren't they...get frustrated cause i block 4 and another 8 appear..im demented!! lol Hope you are okay?!,1,0,false_negative,0.6981442149717367,0.6981442149717367,0.3018557850282633,113,18
"http://twitpic.com/4j95z - I don't know why, but I LOLd. ","<URL> - I don't know why, but I LOLd.",1,0,false_negative,0.6286377840129487,0.6286377840129487,0.37136221598705127,37,9
"@tommcfly ah that's scary, even with fake guns! you're in the ghetto man ","<USER> ah that's scary, even with fake guns! you're in the ghetto man",1,0,false_negative,0.6449315786917859,0.6449315786917859,0.35506842130821414,69,13
"@darthnowitzki sorry, Greg, didn't see your tweet till now.  you free this evening?","<USER> sorry, Greg, didn't see your tweet till now. you free this evening?",0,1,false_positive,0.6344498923286872,0.3655501076713128,0.6344498923286872,74,13
@matthewkempster not sarcastic at all ,<USER> not sarcastic at all,1,0,false_negative,0.5302106573470726,0.5302106573470726,0.4697893426529274,27,5
"@alncl Your #epicvisionary cards or just standard business cards? Either way, yay! We're not allowed business cards ","<USER> Your epicvisionary cards or just standard business cards? Either way, yay! We're not allowed business cards",0,1,false_positive,0.612474529925842,0.38752547007415805,0.612474529925842,114,17
